path,label,split,status,removal_reason
dog/50a8ef27_nohash_0.wav,dog,training,keep,usable
dog/50f55535_nohash_0.wav,dog,validation,keep,usable
dog/50f55535_nohash_1.wav,dog,validation,keep,usable
dog/51055bda_nohash_0.wav,dog,training,keep,usable
dog/513aeddf_nohash_0.wav,dog,training,keep,usable
dog/5165cf0a_nohash_0.wav,dog,training,remove,clipped_waveform
dog/5165cf0a_nohash_1.wav,dog,training,remove,clipped_waveform
dog/5170b77f_nohash_0.wav,dog,testing,keep,usable
dog/518588b6_nohash_0.wav,dog,training,keep,usable
dog/5188de0d_nohash_0.wav,dog,training,keep,usable
dog/51995cea_nohash_0.wav,dog,training,keep,usable
dog/51995cea_nohash_1.wav,dog,training,keep,usable
dog/51995cea_nohash_2.wav,dog,training,keep,usable
dog/51995cea_nohash_3.wav,dog,training,keep,usable
dog/51c5601d_nohash_0.wav,dog,training,keep,usable
dog/51f7a034_nohash_0.wav,dog,training,keep,usable
dog/520b2c17_nohash_0.wav,dog,training,keep,usable
dog/52162b51_nohash_0.wav,dog,training,keep,usable
dog/5236848b_nohash_0.wav,dog,training,keep,usable
dog/5236848b_nohash_1.wav,dog,training,keep,usable
dog/525eaa62_nohash_0.wav,dog,validation,keep,usable
dog/52bfbce8_nohash_0.wav,dog,validation,remove,short_clip
dog/530306f5_nohash_0.wav,dog,training,keep,usable
dog/531a5b8a_nohash_0.wav,dog,training,keep,usable
dog/531a5b8a_nohash_1.wav,dog,training,keep,usable
dog/533c6564_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/53578f4e_nohash_0.wav,dog,training,keep,usable
dog/538e1856_nohash_0.wav,dog,validation,keep,usable
dog/541120c7_nohash_0.wav,dog,validation,keep,usable
dog/541e4079_nohash_0.wav,dog,training,keep,usable
dog/54412eae_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/54412eae_nohash_1.wav,dog,training,remove,clipped_waveform
dog/54412eae_nohash_2.wav,dog,training,keep,usable
dog/54ad8f22_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/54aecbd5_nohash_0.wav,dog,training,keep,usable
dog/54b6d355_nohash_0.wav,dog,training,remove,short_clip
dog/54d9ccb5_nohash_0.wav,dog,validation,keep,usable
dog/553f1a79_nohash_0.wav,dog,testing,keep,usable
dog/553f1a79_nohash_1.wav,dog,testing,keep,usable
dog/5588c7e6_nohash_0.wav,dog,training,keep,usable
dog/5588c7e6_nohash_1.wav,dog,training,keep,usable
dog/559bc36a_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/560c5be4_nohash_0.wav,dog,training,keep,usable
dog/5628d7b7_nohash_0.wav,dog,training,keep,usable
dog/5628d7b7_nohash_1.wav,dog,training,keep,usable
dog/563aa4e6_nohash_0.wav,dog,testing,keep,usable
dog/5677ec77_nohash_0.wav,dog,training,keep,usable
dog/569455ff_nohash_0.wav,dog,training,keep,usable
dog/56eb74ae_nohash_0.wav,dog,validation,keep,usable
dog/56f8a100_nohash_0.wav,dog,training,keep,usable
dog/5705a0f9_nohash_0.wav,dog,training,keep,usable
dog/57152045_nohash_0.wav,dog,training,keep,usable
dog/57376a4c_nohash_0.wav,dog,training,keep,usable
dog/57376a4c_nohash_1.wav,dog,training,keep,usable
dog/57376a4c_nohash_2.wav,dog,training,keep,usable
dog/57376a4c_nohash_3.wav,dog,training,keep,usable
dog/57376a4c_nohash_4.wav,dog,training,keep,usable
dog/573cdb8a_nohash_0.wav,dog,training,keep,usable
dog/5744b6a7_nohash_0.wav,dog,testing,keep,usable
dog/5744b6a7_nohash_1.wav,dog,testing,keep,usable
dog/5744b6a7_nohash_2.wav,dog,testing,keep,usable
dog/5769c5ab_nohash_0.wav,dog,training,keep,usable
dog/578d3efb_nohash_0.wav,dog,training,keep,usable
dog/57b38f48_nohash_0.wav,dog,training,keep,usable
dog/57cb3575_nohash_0.wav,dog,validation,keep,usable
dog/57de2379_nohash_0.wav,dog,training,keep,usable
dog/587f3271_nohash_0.wav,dog,testing,keep,usable
dog/587f3271_nohash_1.wav,dog,testing,keep,usable
dog/590750e8_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/590750e8_nohash_1.wav,dog,training,remove,abrupt_end_after_speech
dog/591d32f3_nohash_0.wav,dog,validation,keep,usable
dog/591d32f3_nohash_1.wav,dog,validation,keep,usable
dog/59b98a22_nohash_0.wav,dog,training,keep,usable
dog/59fe87e6_nohash_0.wav,dog,training,keep,usable
dog/5a0bc987_nohash_0.wav,dog,training,keep,usable
dog/5a5721f8_nohash_0.wav,dog,training,keep,usable
dog/5a98d407_nohash_0.wav,dog,training,keep,usable
dog/5aac2efa_nohash_0.wav,dog,training,remove,clipped_waveform
dog/5aac2efa_nohash_1.wav,dog,training,remove,clipped_waveform
dog/5ab63b0a_nohash_0.wav,dog,training,keep,usable
dog/5ab63b0a_nohash_1.wav,dog,training,keep,usable
dog/5ab63b0a_nohash_2.wav,dog,training,keep,usable
dog/5ab63b0a_nohash_3.wav,dog,training,keep,usable
dog/5af0ca83_nohash_0.wav,dog,training,keep,usable
dog/5b09db89_nohash_0.wav,dog,training,keep,usable
dog/5b26c81b_nohash_0.wav,dog,training,keep,usable
dog/5ba724a7_nohash_0.wav,dog,training,keep,usable
dog/5be23def_nohash_0.wav,dog,training,keep,usable
dog/5c237956_nohash_0.wav,dog,training,keep,usable
dog/5c237956_nohash_1.wav,dog,training,keep,usable
dog/5c39594f_nohash_0.wav,dog,training,keep,usable
dog/5c8af87a_nohash_0.wav,dog,testing,keep,usable
dog/5cf1ecce_nohash_0.wav,dog,training,keep,usable
dog/5d7ed425_nohash_0.wav,dog,testing,keep,usable
dog/5db0e146_nohash_0.wav,dog,training,keep,usable
dog/5ebc1cda_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/5ebc1cda_nohash_1.wav,dog,training,remove,abrupt_end_after_speech
dog/5f01c798_nohash_0.wav,dog,testing,keep,usable
dog/5f47fdf9_nohash_0.wav,dog,training,keep,usable
dog/5f5eef60_nohash_0.wav,dog,training,keep,usable
dog/5f8097e1_nohash_0.wav,dog,training,keep,usable
dog/5f8e50a0_nohash_0.wav,dog,training,keep,usable
dog/5f9cd2eb_nohash_0.wav,dog,training,keep,usable
dog/5fadb538_nohash_0.wav,dog,validation,keep,usable
dog/5fb88f4c_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/5fc3ed24_nohash_0.wav,dog,training,keep,usable
dog/5ff3f9a1_nohash_0.wav,dog,testing,keep,usable
dog/5ff3f9a1_nohash_1.wav,dog,testing,keep,usable
dog/5ff3f9a1_nohash_2.wav,dog,testing,remove,abrupt_end_after_speech
dog/6021f08b_nohash_0.wav,dog,testing,remove,abrupt_end_after_speech
dog/605ed0ff_nohash_0.wav,dog,validation,keep,usable
dog/6071a214_nohash_0.wav,dog,validation,keep,usable
dog/6078eb0d_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/6094340e_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/611d2b50_nohash_0.wav,dog,training,keep,usable
dog/6124b431_nohash_0.wav,dog,training,keep,usable
dog/61482e52_nohash_0.wav,dog,training,keep,usable
dog/616420be_nohash_0.wav,dog,training,keep,usable
dog/617aeb6c_nohash_0.wav,dog,training,keep,usable
dog/617de221_nohash_0.wav,dog,training,keep,usable
dog/619b5164_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/61a0d340_nohash_0.wav,dog,training,keep,usable
dog/61a0d340_nohash_1.wav,dog,training,keep,usable
dog/61ab8fbc_nohash_0.wav,dog,training,keep,usable
dog/61abbf52_nohash_0.wav,dog,training,keep,usable
dog/61bcb275_nohash_0.wav,dog,validation,keep,usable
dog/61bcb275_nohash_1.wav,dog,validation,keep,usable
dog/61d3e51e_nohash_0.wav,dog,training,keep,usable
dog/61d3e51e_nohash_1.wav,dog,training,keep,usable
dog/61e2f74f_nohash_0.wav,dog,training,keep,usable
dog/61e50f62_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/6205088b_nohash_0.wav,dog,testing,remove,abrupt_end_after_speech
dog/62581901_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/625fd898_nohash_0.wav,dog,training,keep,usable
dog/625fd898_nohash_1.wav,dog,training,remove,short_clip
dog/62641b88_nohash_0.wav,dog,validation,keep,usable
dog/6272b231_nohash_0.wav,dog,training,keep,usable
dog/627c0bec_nohash_0.wav,dog,training,keep,usable
dog/62b7c848_nohash_0.wav,dog,training,keep,usable
dog/62ccd358_nohash_0.wav,dog,training,remove,short_clip
dog/6347b393_nohash_0.wav,dog,training,keep,usable
dog/637c702a_nohash_0.wav,dog,training,keep,usable
dog/637c702a_nohash_1.wav,dog,training,keep,usable
dog/638548d5_nohash_0.wav,dog,training,keep,usable
dog/63ae15e4_nohash_0.wav,dog,training,remove,short_clip
dog/63ae15e4_nohash_1.wav,dog,training,remove,short_clip
dog/63f7a489_nohash_0.wav,dog,testing,remove,abrupt_end_after_speech
dog/6414258b_nohash_0.wav,dog,training,keep,usable
dog/6414258b_nohash_1.wav,dog,training,keep,usable
dog/64220627_nohash_0.wav,dog,training,remove,short_clip
dog/64220627_nohash_1.wav,dog,training,remove,short_clip
dog/645ed69d_nohash_0.wav,dog,training,keep,usable
dog/64a80906_nohash_0.wav,dog,training,remove,speech_active_at_end
dog/64a80906_nohash_1.wav,dog,training,remove,speech_active_at_end
dog/64a80906_nohash_2.wav,dog,training,keep,usable
dog/64df20d8_nohash_0.wav,dog,training,keep,usable
dog/64e48f55_nohash_0.wav,dog,validation,keep,usable
dog/64f83f0e_nohash_0.wav,dog,training,keep,usable
dog/64f83f0e_nohash_1.wav,dog,training,keep,usable
dog/65040d9b_nohash_0.wav,dog,training,keep,usable
dog/651d108f_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/652b3da7_nohash_0.wav,dog,training,keep,usable
dog/6565a81d_nohash_0.wav,dog,training,keep,usable
dog/656e8bb3_nohash_0.wav,dog,training,keep,usable
dog/65d14087_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/65d14087_nohash_1.wav,dog,training,keep,usable
dog/65d81c54_nohash_0.wav,dog,training,keep,usable
dog/65d844fc_nohash_0.wav,dog,training,keep,usable
dog/65d844fc_nohash_1.wav,dog,training,keep,usable
dog/65d844fc_nohash_2.wav,dog,training,keep,usable
dog/65f2531f_nohash_0.wav,dog,training,keep,usable
dog/66041c69_nohash_0.wav,dog,training,keep,usable
dog/66041c69_nohash_1.wav,dog,training,keep,usable
dog/66041c69_nohash_2.wav,dog,training,keep,usable
dog/66276b0e_nohash_0.wav,dog,training,keep,usable
dog/66276b0e_nohash_1.wav,dog,training,keep,usable
dog/66774579_nohash_0.wav,dog,validation,keep,usable
dog/66a412a7_nohash_0.wav,dog,training,keep,usable
dog/66cbe2b3_nohash_0.wav,dog,training,keep,usable
dog/66cbe2b3_nohash_1.wav,dog,training,keep,usable
dog/66cbe2b3_nohash_2.wav,dog,training,keep,usable
dog/66cbe2b3_nohash_3.wav,dog,training,keep,usable
dog/66cff190_nohash_0.wav,dog,validation,keep,usable
dog/6736bc64_nohash_0.wav,dog,testing,keep,usable
dog/6736bc64_nohash_1.wav,dog,testing,keep,usable
dog/674ca5ea_nohash_0.wav,dog,training,keep,usable
dog/676f8138_nohash_0.wav,dog,training,keep,usable
dog/679463fc_nohash_0.wav,dog,training,keep,usable
dog/6794a793_nohash_0.wav,dog,training,keep,usable
dog/67c7fecb_nohash_0.wav,dog,validation,keep,usable
dog/67fcdb05_nohash_0.wav,dog,training,keep,usable
dog/67fcdb05_nohash_1.wav,dog,training,keep,usable
dog/6823565f_nohash_0.wav,dog,training,remove,clipped_waveform
dog/682e1687_nohash_0.wav,dog,training,keep,usable
dog/6846af18_nohash_0.wav,dog,training,keep,usable
dog/686d030b_nohash_0.wav,dog,training,keep,usable
dog/6889b21f_nohash_0.wav,dog,training,keep,usable
dog/68dd409e_nohash_0.wav,dog,testing,keep,usable
dog/68dd409e_nohash_1.wav,dog,testing,remove,clipped_waveform
dog/692a88e6_nohash_0.wav,dog,testing,keep,usable
dog/6940f7f3_nohash_0.wav,dog,validation,keep,usable
dog/6982fc2a_nohash_0.wav,dog,training,keep,usable
dog/6982fc2a_nohash_1.wav,dog,training,keep,usable
dog/6982fc2a_nohash_2.wav,dog,training,keep,usable
dog/69953f48_nohash_0.wav,dog,training,remove,short_clip
dog/69a1a79f_nohash_0.wav,dog,training,keep,usable
dog/69f609ec_nohash_0.wav,dog,training,keep,usable
dog/69f609ec_nohash_1.wav,dog,training,keep,usable
dog/6a014b29_nohash_0.wav,dog,training,keep,usable
dog/6a203e0e_nohash_0.wav,dog,training,keep,usable
dog/6a27a9bf_nohash_0.wav,dog,validation,keep,usable
dog/6a27a9bf_nohash_1.wav,dog,validation,keep,usable
dog/6a700f9d_nohash_0.wav,dog,training,keep,usable
dog/6aa8def4_nohash_0.wav,dog,training,keep,usable
dog/6aafb34f_nohash_0.wav,dog,training,keep,usable
dog/6aafb34f_nohash_1.wav,dog,training,keep,usable
dog/6ace4fe1_nohash_0.wav,dog,training,keep,usable
dog/6adb8ad9_nohash_0.wav,dog,training,keep,usable
dog/6b7d5101_nohash_0.wav,dog,training,keep,usable
dog/6b81fead_nohash_0.wav,dog,validation,keep,usable
dog/6b889021_nohash_0.wav,dog,testing,keep,usable
dog/6bd4554d_nohash_0.wav,dog,training,remove,short_clip
dog/6bf5baf3_nohash_0.wav,dog,training,keep,usable
dog/6c0f6493_nohash_0.wav,dog,validation,keep,usable
dog/6c968bd9_nohash_0.wav,dog,training,keep,usable
dog/6c9a1ac2_nohash_0.wav,dog,training,keep,usable
dog/6cb6eee7_nohash_0.wav,dog,training,keep,usable
dog/6cc28ce5_nohash_0.wav,dog,training,keep,usable
dog/6d0ad764_nohash_0.wav,dog,validation,remove,short_clip
dog/6d0ad764_nohash_1.wav,dog,validation,keep,usable
dog/6d1dcca6_nohash_0.wav,dog,training,keep,usable
dog/6d7af359_nohash_0.wav,dog,training,remove,short_clip
dog/6d7af359_nohash_1.wav,dog,training,remove,short_clip
dog/6e2ef3d5_nohash_0.wav,dog,training,keep,usable
dog/6e41a77e_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/6e74c582_nohash_0.wav,dog,training,keep,usable
dog/6e899c9a_nohash_0.wav,dog,training,remove,short_clip
dog/6ef407da_nohash_0.wav,dog,training,keep,usable
dog/6ef76186_nohash_0.wav,dog,training,keep,usable
dog/6f1ffef6_nohash_0.wav,dog,training,keep,usable
dog/6f1ffef6_nohash_1.wav,dog,training,remove,abrupt_end_after_speech
dog/6f2c6f7e_nohash_0.wav,dog,training,keep,usable
dog/6f2f57c1_nohash_0.wav,dog,testing,keep,usable
dog/6f2f57c1_nohash_1.wav,dog,testing,keep,usable
dog/6f5b4d3d_nohash_0.wav,dog,validation,keep,usable
dog/6f7724f5_nohash_0.wav,dog,training,keep,usable
dog/6f7724f5_nohash_1.wav,dog,training,keep,usable
dog/6f7724f5_nohash_2.wav,dog,training,keep,usable
dog/6f7724f5_nohash_3.wav,dog,training,keep,usable
dog/6f9088d7_nohash_0.wav,dog,training,keep,usable
dog/7014b07e_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/7014b07e_nohash_1.wav,dog,training,remove,abrupt_end_after_speech
dog/7014b07e_nohash_2.wav,dog,training,remove,abrupt_end_after_speech
dog/7081436f_nohash_0.wav,dog,training,keep,usable
dog/70880cc6_nohash_0.wav,dog,training,remove,speech_active_at_end
dog/708a9569_nohash_0.wav,dog,training,keep,usable
dog/708a9569_nohash_1.wav,dog,training,keep,usable
dog/708a9569_nohash_2.wav,dog,training,keep,usable
dog/708b8d51_nohash_0.wav,dog,training,keep,usable
dog/7096522d_nohash_0.wav,dog,training,keep,usable
dog/70a00e98_nohash_0.wav,dog,training,keep,usable
dog/716757ce_nohash_0.wav,dog,training,keep,usable
dog/7192fddc_nohash_0.wav,dog,testing,keep,usable
dog/7192fddc_nohash_1.wav,dog,testing,keep,usable
dog/7195ffa6_nohash_0.wav,dog,validation,remove,abrupt_end_after_speech
dog/71aa5b54_nohash_0.wav,dog,training,keep,usable
dog/71bf8f48_nohash_0.wav,dog,training,keep,usable
dog/71d0ded4_nohash_0.wav,dog,training,keep,usable
dog/71e6ab20_nohash_0.wav,dog,training,keep,usable
dog/71f6fed7_nohash_0.wav,dog,training,keep,usable
dog/71f9bba8_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/7211390b_nohash_0.wav,dog,training,keep,usable
dog/7213ed54_nohash_0.wav,dog,training,keep,usable
dog/721f767c_nohash_0.wav,dog,training,keep,usable
dog/72242187_nohash_0.wav,dog,training,keep,usable
dog/72320401_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/723efc4c_nohash_0.wav,dog,training,keep,usable
dog/726382d6_nohash_0.wav,dog,training,keep,usable
dog/72aa7259_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/72aa7259_nohash_1.wav,dog,training,keep,usable
dog/72aa7259_nohash_2.wav,dog,training,keep,usable
dog/72be9202_nohash_0.wav,dog,training,keep,usable
dog/72be9202_nohash_1.wav,dog,training,keep,usable
dog/72be9202_nohash_2.wav,dog,training,keep,usable
dog/72be9202_nohash_3.wav,dog,training,keep,usable
dog/72d75d96_nohash_0.wav,dog,training,keep,usable
dog/72d75d96_nohash_1.wav,dog,training,keep,usable
dog/72e382bd_nohash_0.wav,dog,training,keep,usable
dog/7318280c_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/735845ab_nohash_0.wav,dog,training,keep,usable
dog/73f20b00_nohash_0.wav,dog,validation,remove,abrupt_end_after_speech
dog/74241b28_nohash_0.wav,dog,training,keep,usable
dog/742d6431_nohash_0.wav,dog,training,keep,usable
dog/74551073_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/74551073_nohash_1.wav,dog,training,keep,usable
dog/748cb308_nohash_0.wav,dog,training,keep,usable
dog/748cb308_nohash_1.wav,dog,training,keep,usable
dog/748cb308_nohash_2.wav,dog,training,keep,usable
dog/74b73f88_nohash_0.wav,dog,training,keep,usable
dog/75b631ff_nohash_0.wav,dog,training,keep,usable
dog/75b631ff_nohash_1.wav,dog,training,keep,usable
dog/763188c4_nohash_0.wav,dog,training,keep,usable
dog/765ffccb_nohash_0.wav,dog,training,keep,usable
dog/76b58705_nohash_0.wav,dog,training,keep,usable
dog/772db621_nohash_0.wav,dog,training,keep,usable
dog/773e26f7_nohash_0.wav,dog,training,keep,usable
dog/77655bdf_nohash_0.wav,dog,training,keep,usable
dog/77655bdf_nohash_1.wav,dog,training,keep,usable
dog/7799c9cd_nohash_0.wav,dog,training,remove,short_clip
dog/77ac58c5_nohash_0.wav,dog,training,keep,usable
dog/78102205_nohash_0.wav,dog,training,keep,usable
dog/7846fd85_nohash_0.wav,dog,training,keep,usable
dog/784e281a_nohash_0.wav,dog,training,keep,usable
dog/78622c2b_nohash_0.wav,dog,training,keep,usable
dog/78622c2b_nohash_1.wav,dog,training,keep,usable
dog/78622c2b_nohash_2.wav,dog,training,keep,usable
dog/7910d292_nohash_0.wav,dog,training,keep,usable
dog/7910d292_nohash_1.wav,dog,training,keep,usable
dog/794cdfc5_nohash_0.wav,dog,validation,remove,short_clip
dog/794cdfc5_nohash_1.wav,dog,validation,remove,short_clip
dog/798f702a_nohash_0.wav,dog,testing,keep,usable
dog/79903546_nohash_0.wav,dog,training,remove,clipped_waveform
dog/79903546_nohash_1.wav,dog,training,remove,clipped_waveform
dog/7a5530c9_nohash_0.wav,dog,training,keep,usable
dog/7a5530c9_nohash_1.wav,dog,training,keep,usable
dog/7ab5b8f7_nohash_0.wav,dog,training,keep,usable
dog/7ab5b8f7_nohash_1.wav,dog,training,keep,usable
dog/7ab5b8f7_nohash_2.wav,dog,training,keep,usable
dog/7add4c5f_nohash_0.wav,dog,testing,keep,usable
dog/7add4c5f_nohash_1.wav,dog,testing,keep,usable
dog/7b301939_nohash_0.wav,dog,training,keep,usable
dog/7b301939_nohash_1.wav,dog,training,keep,usable
dog/7bae88ed_nohash_0.wav,dog,testing,keep,usable
dog/7be9f58a_nohash_0.wav,dog,training,keep,usable
dog/7bf801d1_nohash_0.wav,dog,training,keep,usable
dog/7c2a3fa4_nohash_0.wav,dog,training,keep,usable
dog/7c75a504_nohash_0.wav,dog,training,keep,usable
dog/7c9b43f0_nohash_0.wav,dog,training,keep,usable
dog/7ca023e2_nohash_0.wav,dog,validation,keep,usable
dog/7ca023e2_nohash_1.wav,dog,validation,keep,usable
dog/7cb5c0b7_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/7cbf645a_nohash_0.wav,dog,training,keep,usable
dog/7cf14c54_nohash_0.wav,dog,training,keep,usable
dog/7cf14c54_nohash_1.wav,dog,training,keep,usable
dog/7d149b38_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/7d149b38_nohash_1.wav,dog,training,remove,abrupt_end_after_speech
dog/7d86b703_nohash_0.wav,dog,training,keep,usable
dog/7d86b703_nohash_1.wav,dog,training,keep,usable
dog/7d8babdb_nohash_0.wav,dog,training,keep,usable
dog/7d8babdb_nohash_1.wav,dog,training,keep,usable
dog/7d8babdb_nohash_2.wav,dog,training,keep,usable
dog/7dc50b88_nohash_0.wav,dog,training,keep,usable
dog/7de97453_nohash_0.wav,dog,training,keep,usable
dog/7de97453_nohash_1.wav,dog,training,keep,usable
dog/7e2d5caf_nohash_0.wav,dog,training,keep,usable
dog/7e2d5caf_nohash_1.wav,dog,training,keep,usable
dog/7e4fa1d8_nohash_0.wav,dog,training,remove,clipped_waveform
dog/7e6bd776_nohash_0.wav,dog,training,keep,usable
dog/7e783e3f_nohash_0.wav,dog,training,keep,usable
dog/7e783e3f_nohash_1.wav,dog,training,keep,usable
dog/7e7ca854_nohash_0.wav,dog,training,keep,usable
dog/7ea032f3_nohash_0.wav,dog,training,keep,usable
dog/7f208e83_nohash_0.wav,dog,training,keep,usable
dog/7f208e83_nohash_1.wav,dog,training,keep,usable
dog/7f208e83_nohash_2.wav,dog,training,keep,usable
dog/7f74626f_nohash_0.wav,dog,training,keep,usable
dog/7fa5fa1f_nohash_0.wav,dog,training,keep,usable
dog/7fa5fa1f_nohash_1.wav,dog,training,keep,usable
dog/7fa5fa1f_nohash_2.wav,dog,training,keep,usable
dog/7fb8d703_nohash_0.wav,dog,training,keep,usable
dog/7fc74fbe_nohash_0.wav,dog,training,keep,usable
dog/7fd25f7c_nohash_0.wav,dog,validation,keep,usable
dog/7ff085e1_nohash_0.wav,dog,training,remove,short_clip
dog/7ff4fc72_nohash_0.wav,dog,training,keep,usable
dog/8012c69d_nohash_0.wav,dog,training,keep,usable
dog/80b8eab4_nohash_0.wav,dog,training,keep,usable
dog/80c17118_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/80c17118_nohash_1.wav,dog,training,keep,usable
dog/80c17118_nohash_2.wav,dog,training,remove,abrupt_end_after_speech
dog/80c45ed6_nohash_0.wav,dog,testing,keep,usable
dog/80f056c0_nohash_0.wav,dog,training,keep,usable
dog/810c99be_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/81332c92_nohash_0.wav,dog,training,keep,usable
dog/8134f43f_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/813b82a6_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/813b82a6_nohash_1.wav,dog,training,remove,clipped_waveform
dog/815f0f03_nohash_0.wav,dog,training,keep,usable
dog/815f0f03_nohash_1.wav,dog,training,keep,usable
dog/81898f68_nohash_0.wav,dog,training,remove,short_clip
dog/81898f68_nohash_1.wav,dog,training,remove,short_clip
dog/81a345a3_nohash_0.wav,dog,training,keep,usable
dog/81a345a3_nohash_1.wav,dog,training,remove,abrupt_end_after_speech
dog/81dc4a94_nohash_0.wav,dog,testing,keep,usable
dog/823353e5_nohash_0.wav,dog,training,keep,usable
dog/824e8ce5_nohash_0.wav,dog,training,keep,usable
dog/824e8ce5_nohash_1.wav,dog,training,keep,usable
dog/825f450d_nohash_0.wav,dog,training,keep,usable
dog/8281a2a8_nohash_0.wav,dog,training,keep,usable
dog/82951cf0_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/82b99576_nohash_0.wav,dog,testing,keep,usable
dog/82c6d220_nohash_0.wav,dog,training,remove,short_clip
dog/8335f893_nohash_0.wav,dog,validation,keep,usable
dog/8335f893_nohash_1.wav,dog,validation,keep,usable
dog/833a0279_nohash_0.wav,dog,training,keep,usable
dog/834f03fe_nohash_0.wav,dog,training,keep,usable
dog/837a0f64_nohash_0.wav,dog,testing,keep,usable
dog/83957201_nohash_0.wav,dog,testing,keep,usable
dog/83c9e7e6_nohash_0.wav,dog,training,keep,usable
dog/83c9e7e6_nohash_1.wav,dog,training,remove,abrupt_end_after_speech
dog/83f9c4ab_nohash_0.wav,dog,training,keep,usable
dog/840eab5a_nohash_0.wav,dog,training,keep,usable
dog/8442ea62_nohash_0.wav,dog,training,keep,usable
dog/8442ea62_nohash_1.wav,dog,training,keep,usable
dog/845f8553_nohash_0.wav,dog,training,keep,usable
dog/8494fba8_nohash_0.wav,dog,testing,remove,abrupt_end_after_speech
dog/84999496_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/84999496_nohash_1.wav,dog,training,remove,abrupt_end_after_speech
dog/84bf12ff_nohash_0.wav,dog,training,keep,usable
dog/84bf12ff_nohash_1.wav,dog,training,keep,usable
dog/84bf12ff_nohash_2.wav,dog,training,keep,usable
dog/850e2222_nohash_0.wav,dog,training,remove,short_clip
dog/8536c82d_nohash_0.wav,dog,training,remove,speech_active_at_end
dog/856eb138_nohash_0.wav,dog,validation,keep,usable
dog/85834399_nohash_0.wav,dog,testing,keep,usable
dog/85834399_nohash_1.wav,dog,testing,keep,usable
dog/85834399_nohash_2.wav,dog,testing,keep,usable
dog/85851131_nohash_0.wav,dog,training,keep,usable
dog/85b877b5_nohash_0.wav,dog,training,remove,abrupt_end_after_speech
dog/85d2ac4b_nohash_0.wav,dog,testing,remove,abrupt_end_after_speech
dog/85d2ac4b_nohash_1.wav,dog,testing,remove,abrupt_end_after_speech
dog/85d2ac4b_nohash_2.wav,dog,testing,remove,short_clip
dog/8601f33b_nohash_0.wav,dog,training,remove,short_clip
dog/863880b7_nohash_0.wav,dog,testing,keep,usable
dog/86402da1_nohash_0.wav,dog,validation,keep,usable
dog/86478fab_nohash_0.wav,dog,validation,keep,usable
dog/86cb59b2_nohash_0.wav,dog,training,keep,usable
dog/86f12ac0_nohash_0.wav,dog,training,keep,usable
dog/86f12ac0_nohash_1.wav,dog,training,keep,usable
dog/86f12ac0_nohash_2.wav,dog,training,keep,usable
dog/86fa2dcd_nohash_0.wav,dog,training,keep,usable
dog/86fa2dcd_nohash_1.wav,dog,training,keep,usable
dog/86fa2dcd_nohash_2.wav,dog,training,keep,usable
dog/87070229_nohash_0.wav,dog,testing,keep,usable
dog/8769c34c_nohash_0.wav,dog,testing,keep,usable
dog/876c84d6_nohash_0.wav,dog,training,keep,usable
dog/876c84d6_nohash_1.wav,dog,training,keep,usable
dog/87728a88_nohash_0.wav,dog,training,keep,usable
dog/87728a88_nohash_1.wav,dog,training,keep,usable
dog/879a2b38_nohash_0.wav,dog,training,keep,usable
dog/87c62767_nohash_0.wav,dog,training,keep,usable
dog/87d5e978_nohash_0.wav,dog,training,keep,usable
dog/87eff300_nohash_0.wav,dog,training,remove,short_clip
dog/88053e92_nohash_0.wav,dog,training,keep,usable
dog/88120683_nohash_0.wav,dog,training,keep,usable
dog/88120683_nohash_1.wav,dog,training,keep,usable
dog/88120683_nohash_2.wav,dog,training,keep,usable
