path,size,mtime_ns,ruleset_version,status,removal_reason
five/2c6446f7_nohash_0.wav,32044,1774781892927316300,strict_v2,keep,usable
five/2c6d3924_nohash_0.wav,32044,1774781892928315700,strict_v2,keep,usable
five/2c6d3924_nohash_1.wav,32044,1774781892929315600,strict_v2,keep,usable
five/2c727642_nohash_0.wav,21888,1774781892931259300,strict_v2,remove,short_clip
five/2c727642_nohash_1.wav,25984,1774781892933759400,strict_v2,remove,abrupt_end_after_speech
five/2c7c33e8_nohash_0.wav,27352,1774781892935308600,strict_v2,keep,usable
five/2d056836_nohash_0.wav,32044,1774781892936305200,strict_v2,keep,usable
five/2d327bc8_nohash_0.wav,22334,1774781892938687400,strict_v2,remove,short_clip
five/2d327bc8_nohash_1.wav,32044,1774781892939689700,strict_v2,remove,speech_active_at_end
five/2d3c8dcb_nohash_0.wav,32044,1774781892941684900,strict_v2,keep,usable
five/2d3c8dcb_nohash_1.wav,32044,1774781892942687600,strict_v2,keep,usable
five/2d3c8dcb_nohash_2.wav,32044,1774781892944200900,strict_v2,keep,usable
five/2d82a556_nohash_0.wav,32044,1774781892946804000,strict_v2,keep,usable
five/2d82a556_nohash_1.wav,32044,1774781892947902500,strict_v2,keep,usable
five/2da58b32_nohash_0.wav,32044,1774781892949897500,strict_v2,remove,abrupt_end_after_speech
five/2da58b32_nohash_1.wav,32044,1774781892950898200,strict_v2,remove,abrupt_end_after_speech
five/2da58b32_nohash_2.wav,32044,1774781892952900400,strict_v2,keep,usable
five/2da58b32_nohash_3.wav,32044,1774781892953899100,strict_v2,keep,usable
five/2da58b32_nohash_4.wav,32044,1774781892956656500,strict_v2,keep,usable
five/2dc4f05d_nohash_0.wav,24316,1774781892957675100,strict_v2,remove,short_clip
five/2dc4f05d_nohash_1.wav,24156,1774781892959667600,strict_v2,remove,short_clip
five/2dc4f05d_nohash_2.wav,24316,1774781892960657400,strict_v2,remove,short_clip
five/2dc4f05d_nohash_3.wav,24316,1774781892962656900,strict_v2,remove,short_clip
five/2dcb6848_nohash_0.wav,32044,1774781892964170300,strict_v2,keep,usable
five/2dce72b3_nohash_0.wav,32044,1774781892966772800,strict_v2,keep,usable
five/2df590cd_nohash_0.wav,29766,1774781892967770000,strict_v2,keep,usable
five/2e0d80f7_nohash_0.wav,32044,1774781892969770900,strict_v2,keep,usable
five/2e30f9a5_nohash_0.wav,32044,1774781892970777500,strict_v2,keep,usable
five/2e75d37a_nohash_0.wav,32044,1774781892972771400,strict_v2,keep,usable
five/2e75d37a_nohash_1.wav,32044,1774781892974281400,strict_v2,keep,usable
five/2e75d37a_nohash_2.wav,32044,1774781892976292600,strict_v2,remove,abrupt_end_after_speech
five/2e75d37a_nohash_3.wav,32044,1774781892977801200,strict_v2,keep,usable
five/2e7fac30_nohash_0.wav,16770,1774781892978809900,strict_v2,remove,short_clip
five/2e8c59f7_nohash_0.wav,32044,1774781892981217000,strict_v2,remove,speech_active_at_end
five/2f0a410b_nohash_0.wav,32044,1774781892983218100,strict_v2,keep,usable
five/2f0ce4d9_nohash_0.wav,32044,1774781892984727900,strict_v2,keep,usable
five/2f0ce4d9_nohash_1.wav,32044,1774781892986751500,strict_v2,remove,abrupt_end_after_speech
five/2f0ce4d9_nohash_2.wav,32044,1774781892987754500,strict_v2,keep,usable
five/2f0ce4d9_nohash_3.wav,32044,1774781892989271100,strict_v2,remove,abrupt_end_after_speech
five/2f0ce4d9_nohash_4.wav,32044,1774781892991383900,strict_v2,keep,usable
five/2f666bb2_nohash_0.wav,32044,1774781892992388000,strict_v2,keep,usable
five/2f813234_nohash_0.wav,32044,1774781892994915900,strict_v2,keep,usable
five/2f813234_nohash_1.wav,32044,1774781892996937900,strict_v2,keep,usable
five/2fcb6397_nohash_0.wav,32044,1774781892998940900,strict_v2,remove,abrupt_end_after_speech
five/2fcb6397_nohash_1.wav,32044,1774781893000928300,strict_v2,remove,abrupt_end_after_speech
five/2fcb6397_nohash_2.wav,32044,1774781893002931900,strict_v2,keep,usable
five/2fcb6397_nohash_3.wav,32044,1774781893003926300,strict_v2,keep,usable
five/2fee065a_nohash_0.wav,32044,1774781893008125300,strict_v2,remove,clipped_waveform
five/2fee065a_nohash_1.wav,32044,1774781893012124300,strict_v2,remove,clipped_waveform
five/2fee065a_nohash_2.wav,32044,1774781893014633200,strict_v2,remove,clipped_waveform
five/2fee065a_nohash_3.wav,32044,1774781893017656400,strict_v2,remove,clipped_waveform
five/2fee065a_nohash_4.wav,32044,1774781893020659600,strict_v2,remove,clipped_waveform
five/300384f0_nohash_0.wav,32044,1774781893030736400,strict_v2,keep,usable
five/30060aba_nohash_0.wav,32044,1774781893033740800,strict_v2,keep,usable
five/30060aba_nohash_1.wav,32044,1774781893036278600,strict_v2,keep,usable
five/30060aba_nohash_2.wav,32044,1774781893041299700,strict_v2,keep,usable
five/30060aba_nohash_3.wav,32044,1774781893050100600,strict_v2,keep,usable
five/30060aba_nohash_4.wav,32044,1774781893052101700,strict_v2,keep,usable
five/30065f33_nohash_0.wav,23596,1774781893055292100,strict_v2,remove,short_clip
five/30065f33_nohash_1.wav,29400,1774781893059330700,strict_v2,remove,abrupt_end_after_speech
five/3006c271_nohash_0.wav,30082,1774781893065861300,strict_v2,keep,usable
five/30137d34_nohash_0.wav,32044,1774781893067879800,strict_v2,remove,abrupt_end_after_speech
five/30276d03_nohash_0.wav,32044,1774781893070402500,strict_v2,remove,abrupt_end_after_speech
five/30276d03_nohash_1.wav,32044,1774781893073921200,strict_v2,keep,usable
five/30276d03_nohash_2.wav,32044,1774781893077948400,strict_v2,keep,usable
five/30276d03_nohash_3.wav,32044,1774781893079953200,strict_v2,keep,usable
five/30276d03_nohash_4.wav,32044,1774781893083183200,strict_v2,keep,usable
five/305776dd_nohash_0.wav,32044,1774781893085422000,strict_v2,remove,abrupt_end_after_speech
five/305776dd_nohash_1.wav,32044,1774781893092423200,strict_v2,keep,usable
five/305776dd_nohash_2.wav,32044,1774781893097366400,strict_v2,remove,abrupt_end_after_speech
five/305776dd_nohash_3.wav,32044,1774781893103142700,strict_v2,remove,abrupt_end_after_speech
five/305776dd_nohash_4.wav,32044,1774781893107435100,strict_v2,keep,usable
five/30a09789_nohash_0.wav,32044,1774781893112435200,strict_v2,keep,usable
five/30a09789_nohash_1.wav,32044,1774781893116974900,strict_v2,keep,usable
five/30f31e42_nohash_0.wav,32044,1774781893118970400,strict_v2,keep,usable
five/30f6e665_nohash_0.wav,25984,1774781893122971400,strict_v2,remove,speech_active_at_end
five/3102f006_nohash_0.wav,32044,1774781893126539700,strict_v2,keep,usable
five/3102f006_nohash_1.wav,32044,1774781893128696300,strict_v2,keep,usable
five/3102f006_nohash_2.wav,32044,1774781893132560600,strict_v2,keep,usable
five/3102f006_nohash_3.wav,32044,1774781893135087500,strict_v2,keep,usable
five/3102f006_nohash_4.wav,32044,1774781893138100000,strict_v2,keep,usable
five/3108acca_nohash_0.wav,32044,1774781893140101800,strict_v2,keep,usable
five/311fde72_nohash_0.wav,32044,1774781893142101100,strict_v2,keep,usable
five/31267b59_nohash_0.wav,32044,1774781893144099100,strict_v2,keep,usable
five/31267b59_nohash_1.wav,32044,1774781893147622500,strict_v2,keep,usable
five/31270cb2_nohash_0.wav,32044,1774781893148622400,strict_v2,keep,usable
five/312d6d81_nohash_0.wav,32044,1774781893150621200,strict_v2,remove,abrupt_end_after_speech
five/3143fdff_nohash_0.wav,32044,1774781893152621000,strict_v2,keep,usable
five/31583d30_nohash_0.wav,32044,1774781893156106000,strict_v2,remove,abrupt_end_after_speech
five/31583d30_nohash_1.wav,32044,1774781893159120800,strict_v2,keep,usable
five/31d31fa0_nohash_0.wav,27352,1774781893161122000,strict_v2,keep,usable
five/31d31fa0_nohash_1.wav,27352,1774781893164118700,strict_v2,remove,abrupt_end_after_speech
five/31d68957_nohash_0.wav,32044,1774781893165645800,strict_v2,keep,usable
five/31db232b_nohash_0.wav,32044,1774781893168644500,strict_v2,remove,abrupt_end_after_speech
five/31f01a8d_nohash_0.wav,32044,1774781893171645500,strict_v2,keep,usable
five/31f01a8d_nohash_1.wav,32044,1774781893174159300,strict_v2,keep,usable
five/31f01a8d_nohash_2.wav,32044,1774781893176169900,strict_v2,keep,usable
five/31f01a8d_nohash_3.wav,32044,1774781893178179300,strict_v2,keep,usable
five/31f01a8d_nohash_4.wav,32044,1774781893182086600,strict_v2,remove,speech_active_at_end
five/321aba74_nohash_0.wav,32044,1774781893184597200,strict_v2,keep,usable
five/321aba74_nohash_1.wav,32044,1774781893186607600,strict_v2,keep,usable
five/321aba74_nohash_2.wav,32044,1774781893191087400,strict_v2,keep,usable
five/321aba74_nohash_3.wav,32044,1774781893193914500,strict_v2,keep,usable
five/321aba74_nohash_4.wav,32044,1774781893195929700,strict_v2,keep,usable
five/322d17d3_nohash_0.wav,32044,1774781893198939500,strict_v2,keep,usable
five/322d17d3_nohash_1.wav,32044,1774781893199942600,strict_v2,keep,usable
five/322d17d3_nohash_2.wav,32044,1774781893201940600,strict_v2,keep,usable
five/322d17d3_nohash_3.wav,32044,1774781893204451000,strict_v2,keep,usable
five/322d17d3_nohash_4.wav,32044,1774781893207467500,strict_v2,keep,usable
five/324210dd_nohash_0.wav,32044,1774781893209466600,strict_v2,keep,usable
five/324210dd_nohash_1.wav,32044,1774781893243907100,strict_v2,keep,usable
five/324210dd_nohash_2.wav,32044,1774781893251641400,strict_v2,remove,abrupt_end_after_speech
five/324210dd_nohash_3.wav,32044,1774781893257188100,strict_v2,keep,usable
five/324210dd_nohash_4.wav,32044,1774781893260182600,strict_v2,remove,abrupt_end_after_speech
five/325a0c39_nohash_0.wav,32044,1774781893263184200,strict_v2,keep,usable
five/325a0c39_nohash_1.wav,32044,1774781893268728600,strict_v2,keep,usable
five/327289eb_nohash_0.wav,32044,1774781893271727900,strict_v2,keep,usable
five/3291330e_nohash_0.wav,32044,1774781893276256200,strict_v2,keep,usable
five/3291330e_nohash_1.wav,32044,1774781893281268500,strict_v2,keep,usable
five/3291330e_nohash_2.wav,32044,1774781893284267900,strict_v2,keep,usable
five/3291330e_nohash_3.wav,32044,1774781893285793700,strict_v2,keep,usable
five/3291330e_nohash_4.wav,32044,1774781893288807200,strict_v2,keep,usable
five/32ad5b65_nohash_0.wav,32044,1774781893291809900,strict_v2,keep,usable
five/32ad5b65_nohash_1.wav,32044,1774781893295326600,strict_v2,remove,abrupt_end_after_speech
five/32ad5b65_nohash_2.wav,32044,1774781893297338000,strict_v2,keep,usable
five/32ad5b65_nohash_3.wav,32044,1774781893302338700,strict_v2,remove,abrupt_end_after_speech
five/32efce64_nohash_0.wav,32044,1774781893303854800,strict_v2,keep,usable
five/332d33b1_nohash_0.wav,32044,1774781893309880000,strict_v2,keep,usable
five/332d33b1_nohash_1.wav,32044,1774781893311882900,strict_v2,keep,usable
five/332d33b1_nohash_2.wav,32044,1774781893316409700,strict_v2,keep,usable
five/332d33b1_nohash_3.wav,32044,1774781893319422600,strict_v2,keep,usable
five/333784b7_nohash_0.wav,32044,1774781893323939000,strict_v2,keep,usable
five/333784b7_nohash_1.wav,32044,1774781893325953900,strict_v2,keep,usable
five/333784b7_nohash_2.wav,32044,1774781893327954300,strict_v2,keep,usable
five/333784b7_nohash_3.wav,32044,1774781893331955800,strict_v2,keep,usable
five/333d7ddb_nohash_0.wav,32044,1774781893334462700,strict_v2,keep,usable
five/333d7ddb_nohash_1.wav,32044,1774781893341482500,strict_v2,keep,usable
five/333d7ddb_nohash_2.wav,32044,1774781893348028500,strict_v2,keep,usable
five/333d7ddb_nohash_3.wav,32044,1774781893351023300,strict_v2,keep,usable
five/333d7ddb_nohash_4.wav,32044,1774781893354029100,strict_v2,keep,usable
five/333d7ddb_nohash_5.wav,32044,1774781893360568000,strict_v2,keep,usable
five/3367cff6_nohash_0.wav,32044,1774781893366101800,strict_v2,keep,usable
five/339f2c5c_nohash_0.wav,28716,1774781893368116000,strict_v2,remove,speech_active_at_end
five/3402e488_nohash_0.wav,32044,1774781893371115000,strict_v2,keep,usable
five/3402e488_nohash_1.wav,32044,1774781893374623000,strict_v2,keep,usable
five/340c8b10_nohash_0.wav,32044,1774781893376636600,strict_v2,keep,usable
five/34805883_nohash_0.wav,32044,1774781893383018300,strict_v2,keep,usable
five/34881b10_nohash_0.wav,32044,1774781893385541400,strict_v2,keep,usable
five/34881b10_nohash_1.wav,32044,1774781893390550800,strict_v2,keep,usable
five/34881b10_nohash_2.wav,32044,1774781893397090600,strict_v2,keep,usable
five/34881b10_nohash_3.wav,32044,1774781893401092100,strict_v2,keep,usable
five/353b4d33_nohash_0.wav,32044,1774781893403091500,strict_v2,keep,usable
five/3589bc72_nohash_0.wav,32044,1774781893407612100,strict_v2,keep,usable
five/3589bc72_nohash_1.wav,32044,1774781893408615800,strict_v2,keep,usable
five/3589bc72_nohash_2.wav,32044,1774781893410616900,strict_v2,keep,usable
five/35c8fa78_nohash_0.wav,32044,1774781893412613800,strict_v2,keep,usable
five/35c8fa78_nohash_1.wav,32044,1774781893416138900,strict_v2,keep,usable
five/35c8fa78_nohash_2.wav,32044,1774781893418149800,strict_v2,keep,usable
five/35d1b6ee_nohash_0.wav,32044,1774781893420153700,strict_v2,keep,usable
five/35d1b6ee_nohash_1.wav,32044,1774781893422153100,strict_v2,keep,usable
five/35d1b6ee_nohash_2.wav,32044,1774781893425682300,strict_v2,keep,usable
five/35d1b6ee_nohash_3.wav,32044,1774781893427678100,strict_v2,keep,usable
five/35d1b6ee_nohash_4.wav,32044,1774781893428682500,strict_v2,keep,usable
five/36050ef3_nohash_0.wav,32044,1774781893432675800,strict_v2,keep,usable
five/36050ef3_nohash_1.wav,32044,1774781893434204800,strict_v2,keep,usable
five/36050ef3_nohash_2.wav,32044,1774781893436225200,strict_v2,keep,usable
five/36050ef3_nohash_3.wav,32044,1774781893439221700,strict_v2,keep,usable
five/36050ef3_nohash_4.wav,32044,1774781893441221200,strict_v2,keep,usable
five/363c6bad_nohash_0.wav,32044,1774781893443221100,strict_v2,remove,abrupt_end_after_speech
five/365531e2_nohash_0.wav,32044,1774781893445756600,strict_v2,keep,usable
five/365531e2_nohash_1.wav,32044,1774781893448769900,strict_v2,keep,usable
five/365531e2_nohash_2.wav,32044,1774781893450775500,strict_v2,keep,usable
five/365908bd_nohash_0.wav,32044,1774781893451772500,strict_v2,keep,usable
five/365908bd_nohash_1.wav,32044,1774781893452766200,strict_v2,keep,usable
five/365908bd_nohash_2.wav,32044,1774781893457998800,strict_v2,keep,usable
five/365908bd_nohash_3.wav,32044,1774781893459527100,strict_v2,keep,usable
five/368bedd4_nohash_0.wav,27350,1774781893460528600,strict_v2,remove,abrupt_end_after_speech
five/370844f7_nohash_0.wav,32044,1774781893462522400,strict_v2,keep,usable
five/37bd115d_nohash_0.wav,32044,1774781893465055000,strict_v2,keep,usable
five/37d38e44_nohash_0.wav,32044,1774781893467051200,strict_v2,keep,usable
five/37d38e44_nohash_1.wav,32044,1774781893469568400,strict_v2,keep,usable
five/37dca74f_nohash_0.wav,32044,1774781893472569400,strict_v2,keep,usable
five/37dca74f_nohash_1.wav,32044,1774781893475091500,strict_v2,keep,usable
five/37dca74f_nohash_2.wav,32044,1774781893476854400,strict_v2,keep,usable
five/37dca74f_nohash_3.wav,32044,1774781893477853100,strict_v2,keep,usable
five/37dca74f_nohash_4.wav,32044,1774781893480903300,strict_v2,keep,usable
five/37fc5d97_nohash_0.wav,32044,1774781893482902000,strict_v2,keep,usable
five/37fc5d97_nohash_1.wav,32044,1774781893483901700,strict_v2,keep,usable
five/380abbad_nohash_0.wav,32044,1774781893486175800,strict_v2,keep,usable
five/3824c00e_nohash_0.wav,32044,1774781893489179400,strict_v2,keep,usable
five/3824c00e_nohash_1.wav,32044,1774781893492183200,strict_v2,keep,usable
five/3837f3f3_nohash_0.wav,25984,1774781893494174800,strict_v2,keep,usable
five/3852fca2_nohash_0.wav,32044,1774781893497503500,strict_v2,keep,usable
five/3852fca2_nohash_1.wav,32044,1774781893499505700,strict_v2,keep,usable
five/38c388bc_nohash_0.wav,32044,1774781893501503000,strict_v2,keep,usable
five/38d78313_nohash_0.wav,32044,1774781893502506500,strict_v2,keep,usable
five/38d78313_nohash_1.wav,32044,1774781893505053400,strict_v2,keep,usable
five/38d78313_nohash_2.wav,32044,1774781893508058000,strict_v2,keep,usable
five/38d78313_nohash_3.wav,32044,1774781893509060300,strict_v2,keep,usable
five/38d78313_nohash_4.wav,32044,1774781893511065200,strict_v2,keep,usable
five/39833acb_nohash_0.wav,32044,1774781893514062400,strict_v2,keep,usable
five/39833acb_nohash_1.wav,32044,1774781893517610800,strict_v2,keep,usable
five/39833acb_nohash_2.wav,32044,1774781893519607500,strict_v2,keep,usable
five/39833acb_nohash_3.wav,32044,1774781893521612100,strict_v2,keep,usable
five/39999a0f_nohash_0.wav,32044,1774781893524147200,strict_v2,keep,usable
five/39a12648_nohash_0.wav,32044,1774781893526170900,strict_v2,remove,abrupt_end_after_speech
five/39a12648_nohash_1.wav,32044,1774781893528168200,strict_v2,remove,abrupt_end_after_speech
five/39a12648_nohash_2.wav,32044,1774781893531167300,strict_v2,keep,usable
five/39a12648_nohash_3.wav,32044,1774781893532169400,strict_v2,keep,usable
five/39a45230_nohash_0.wav,32044,1774781893534677900,strict_v2,keep,usable
five/39a45230_nohash_1.wav,27352,1774781893536697000,strict_v2,keep,usable
five/39a6b995_nohash_0.wav,32044,1774781893538718700,strict_v2,keep,usable
five/39a6b995_nohash_1.wav,32044,1774781893540843300,strict_v2,keep,usable
five/39b5fdab_nohash_0.wav,32044,1774781893542842800,strict_v2,keep,usable
five/39b5fdab_nohash_1.wav,32044,1774781893543840800,strict_v2,remove,speech_active_at_end
five/39c13eed_nohash_0.wav,32044,1774781893545897100,strict_v2,keep,usable
five/39dce8cc_nohash_0.wav,26794,1774781893548413600,strict_v2,keep,usable
five/39ec87ac_nohash_0.wav,32044,1774781893550430600,strict_v2,keep,usable
five/39ec87ac_nohash_1.wav,32044,1774781893551429300,strict_v2,keep,usable
five/3a182c98_nohash_0.wav,32044,1774781893552426400,strict_v2,remove,abrupt_end_after_speech
five/3a3ee7ed_nohash_0.wav,32044,1774781893554948000,strict_v2,keep,usable
five/3a3ee7ed_nohash_1.wav,32044,1774781893558036600,strict_v2,keep,usable
five/3a3ee7ed_nohash_2.wav,32044,1774781893560008000,strict_v2,keep,usable
five/3a3ee7ed_nohash_3.wav,32044,1774781893561008500,strict_v2,keep,usable
five/3a3ee7ed_nohash_4.wav,32044,1774781893563008600,strict_v2,keep,usable
five/3a69f765_nohash_0.wav,32044,1774781893565536200,strict_v2,keep,usable
five/3a69f765_nohash_1.wav,32044,1774781893566538800,strict_v2,keep,usable
five/3a69f765_nohash_2.wav,32044,1774781893567551300,strict_v2,keep,usable
five/3a69f765_nohash_3.wav,32044,1774781893569550900,strict_v2,keep,usable
five/3a69f765_nohash_4.wav,32044,1774781893571656700,strict_v2,keep,usable
five/3a70ab7f_nohash_0.wav,32044,1774781893572659200,strict_v2,keep,usable
five/3a929277_nohash_0.wav,32044,1774781893574171400,strict_v2,keep,usable
five/3a929277_nohash_1.wav,32044,1774781893576185700,strict_v2,keep,usable
five/3a929277_nohash_2.wav,32044,1774781893577196400,strict_v2,keep,usable
five/3a929277_nohash_3.wav,32044,1774781893579194600,strict_v2,keep,usable
five/3a929277_nohash_4.wav,32044,1774781893580585500,strict_v2,keep,usable
five/3aa6f4e2_nohash_0.wav,32044,1774781893582693900,strict_v2,keep,usable
five/3ae5c04f_nohash_0.wav,32044,1774781893584203400,strict_v2,keep,usable
five/3ae5c04f_nohash_1.wav,32044,1774781893586213400,strict_v2,keep,usable
five/3ae5c04f_nohash_2.wav,32044,1774781893588294600,strict_v2,keep,usable
five/3b195250_nohash_0.wav,32044,1774781893590354400,strict_v2,keep,usable
five/3b195250_nohash_1.wav,32044,1774781893592345300,strict_v2,keep,usable
five/3b195250_nohash_2.wav,32044,1774781893593854200,strict_v2,keep,usable
five/3b195250_nohash_3.wav,32044,1774781893594866400,strict_v2,keep,usable
five/3b195250_nohash_4.wav,32044,1774781893597311800,strict_v2,keep,usable
five/3b3d2f59_nohash_0.wav,32044,1774781893599314900,strict_v2,keep,usable
five/3b3d2f59_nohash_1.wav,32044,1774781893600311000,strict_v2,keep,usable
five/3b3d2f59_nohash_2.wav,32044,1774781893602309200,strict_v2,keep,usable
five/3b3d2f59_nohash_3.wav,32044,1774781893603821100,strict_v2,keep,usable
five/3b3d2f59_nohash_4.wav,32044,1774781893605836500,strict_v2,keep,usable
five/3b4f8f24_nohash_0.wav,32044,1774781893607833000,strict_v2,keep,usable
five/3b4f8f24_nohash_1.wav,32044,1774781893608832500,strict_v2,remove,abrupt_end_after_speech
five/3b4f8f24_nohash_2.wav,32044,1774781893609832400,strict_v2,remove,abrupt_end_after_speech
five/3b4f8f24_nohash_3.wav,32044,1774781893611832600,strict_v2,remove,speech_active_at_end
five/3b4f8f24_nohash_4.wav,32044,1774781893614354200,strict_v2,keep,usable
five/3b7f817e_nohash_0.wav,32044,1774781893615371900,strict_v2,keep,usable
five/3b852f6f_nohash_0.wav,32044,1774781893617371500,strict_v2,keep,usable
five/3bb68054_nohash_0.wav,32044,1774781893619374500,strict_v2,keep,usable
five/3bb68054_nohash_1.wav,32044,1774781893620376200,strict_v2,keep,usable
five/3bb68054_nohash_2.wav,32044,1774781893622370500,strict_v2,keep,usable
five/3bb68054_nohash_3.wav,32044,1774781893624983500,strict_v2,keep,usable
five/3bb68054_nohash_4.wav,32044,1774781893625996200,strict_v2,keep,usable
five/3bc21161_nohash_0.wav,32044,1774781893627998200,strict_v2,keep,usable
five/3bc21161_nohash_1.wav,32044,1774781893630999500,strict_v2,keep,usable
five/3bc21161_nohash_2.wav,32044,1774781893633009900,strict_v2,keep,usable
five/3bc21161_nohash_3.wav,32044,1774781893635105400,strict_v2,keep,usable
five/3bc21161_nohash_4.wav,32044,1774781893636109800,strict_v2,keep,usable
five/3bdf05d3_nohash_0.wav,32044,1774781893638954900,strict_v2,remove,clipped_waveform
five/3bfd30e6_nohash_0.wav,32044,1774781893639955300,strict_v2,keep,usable
five/3bfd30e6_nohash_1.wav,32044,1774781893642952900,strict_v2,keep,usable
five/3bfd30e6_nohash_2.wav,32044,1774781893644462700,strict_v2,keep,usable
five/3bfd30e6_nohash_3.wav,32044,1774781893646478600,strict_v2,keep,usable
five/3bfd30e6_nohash_4.wav,32044,1774781893649041200,strict_v2,keep,usable
five/3c1e12cf_nohash_0.wav,32044,1774781893651034500,strict_v2,remove,abrupt_end_after_speech
five/3c1e12cf_nohash_1.wav,32044,1774781893652035400,strict_v2,remove,abrupt_end_after_speech
five/3c257192_nohash_0.wav,32044,1774781893654034600,strict_v2,keep,usable
five/3c257192_nohash_1.wav,32044,1774781893656456800,strict_v2,keep,usable
five/3c257192_nohash_2.wav,32044,1774781893658471500,strict_v2,keep,usable
five/3c257192_nohash_3.wav,32044,1774781893660479100,strict_v2,keep,usable
five/3c257192_nohash_4.wav,32044,1774781893661470000,strict_v2,keep,usable
five/3c4aa5ef_nohash_0.wav,32044,1774781893663957400,strict_v2,keep,usable
five/3c4aa5ef_nohash_1.wav,32044,1774781893665928400,strict_v2,keep,usable
five/3c4aa5ef_nohash_2.wav,32044,1774781893667940600,strict_v2,keep,usable
five/3c4aa5ef_nohash_3.wav,32044,1774781893669459000,strict_v2,keep,usable
five/3c4aa5ef_nohash_4.wav,32044,1774781893672461200,strict_v2,keep,usable
five/3c8836dc_nohash_0.wav,32044,1774781893673972400,strict_v2,keep,usable
five/3cbd76a3_nohash_0.wav,32044,1774781893675982800,strict_v2,keep,usable
five/3cc595de_nohash_0.wav,32044,1774781893676983000,strict_v2,keep,usable
five/3cc595de_nohash_1.wav,32044,1774781893677985600,strict_v2,keep,usable
five/3cc595de_nohash_2.wav,32044,1774781893679989200,strict_v2,keep,usable
five/3cc595de_nohash_3.wav,32044,1774781893681983800,strict_v2,keep,usable
five/3ce4910e_nohash_0.wav,32044,1774781893682987100,strict_v2,keep,usable
five/3ce4910e_nohash_1.wav,32044,1774781893683985900,strict_v2,keep,usable
five/3ce4910e_nohash_2.wav,32044,1774781893686134900,strict_v2,remove,abrupt_end_after_speech
five/3ce4910e_nohash_3.wav,32044,1774781893688946900,strict_v2,keep,usable
five/3d3ddaf8_nohash_0.wav,31252,1774781893690944100,strict_v2,remove,abrupt_end_after_speech
five/3d53244b_nohash_0.wav,32044,1774781893691946700,strict_v2,keep,usable
five/3d53244b_nohash_1.wav,32044,1774781893695364200,strict_v2,keep,usable
five/3d53244b_nohash_2.wav,32044,1774781893698375100,strict_v2,keep,usable
five/3d53244b_nohash_3.wav,32044,1774781893699366900,strict_v2,keep,usable
five/3d53244b_nohash_4.wav,32044,1774781893701367500,strict_v2,keep,usable
five/3d6bee47_nohash_0.wav,32044,1774781893703886500,strict_v2,keep,usable
five/3d794813_nohash_0.wav,32044,1774781893706897100,strict_v2,keep,usable
five/3d794813_nohash_1.wav,32044,1774781893708917300,strict_v2,keep,usable
five/3d794813_nohash_2.wav,32044,1774781893709917200,strict_v2,keep,usable
five/3d794813_nohash_3.wav,32044,1774781893711917400,strict_v2,keep,usable
five/3d794813_nohash_4.wav,32044,1774781893712781900,strict_v2,keep,usable
five/3d86b69a_nohash_0.wav,32044,1774781893715360100,strict_v2,keep,usable
five/3d86b69a_nohash_1.wav,32044,1774781893717353600,strict_v2,keep,usable
five/3d86b69a_nohash_2.wav,32044,1774781893718352400,strict_v2,keep,usable
five/3d86b69a_nohash_3.wav,32044,1774781893720629400,strict_v2,keep,usable
five/3d86b69a_nohash_4.wav,32044,1774781893724437600,strict_v2,keep,usable
five/3d9200b9_nohash_0.wav,32044,1774781893726436100,strict_v2,keep,usable
five/3d9bbe2d_nohash_0.wav,32044,1774781893728450400,strict_v2,keep,usable
five/3d9bbe2d_nohash_1.wav,32044,1774781893730452200,strict_v2,keep,usable
five/3d9bbe2d_nohash_2.wav,32044,1774781893732449800,strict_v2,keep,usable
five/3d9bbe2d_nohash_3.wav,32044,1774781893733968100,strict_v2,keep,usable
five/3d9bbe2d_nohash_4.wav,32044,1774781893735983200,strict_v2,keep,usable
five/3da7f617_nohash_0.wav,32044,1774781893737984100,strict_v2,keep,usable
five/3de53d23_nohash_0.wav,32044,1774781893739984900,strict_v2,remove,abrupt_end_after_speech
five/3dfd6c23_nohash_0.wav,32044,1774781893740995500,strict_v2,keep,usable
five/3e31dffe_nohash_0.wav,32044,1774781893742982200,strict_v2,keep,usable
five/3e31dffe_nohash_1.wav,32044,1774781893745095000,strict_v2,keep,usable
five/3e31dffe_nohash_2.wav,32044,1774781893747235900,strict_v2,keep,usable
five/3e31dffe_nohash_3.wav,32044,1774781893748236900,strict_v2,keep,usable
five/3e31dffe_nohash_4.wav,32044,1774781893750238200,strict_v2,keep,usable
five/3e549219_nohash_0.wav,32044,1774781893751236000,strict_v2,keep,usable
five/3e549219_nohash_1.wav,32044,1774781893753231300,strict_v2,remove,abrupt_end_after_speech
five/3e549219_nohash_2.wav,32044,1774781893755435400,strict_v2,remove,abrupt_end_after_speech
five/3e6e5b0f_nohash_0.wav,30422,1774781893758459000,strict_v2,keep,usable
five/3ec05c3d_nohash_0.wav,32044,1774781893759459300,strict_v2,keep,usable
five/3ec05c3d_nohash_1.wav,32044,1774781893761455300,strict_v2,keep,usable
five/3ec05c3d_nohash_2.wav,32044,1774781893763969000,strict_v2,keep,usable
five/3ed3e49a_nohash_0.wav,32044,1774781893765986200,strict_v2,keep,usable
five/3ee0fc39_nohash_0.wav,24148,1774781893767007900,strict_v2,remove,short_clip
five/3ee0fc39_nohash_1.wav,24148,1774781893769006400,strict_v2,remove,short_clip
